percolation,avg_degree,betweenness,closeness,eigenvector,clustering,density,avg_kcore,persistence,wat_cc,cat_cc,an_cc,wat_deg,wat_bc,wat_ec,cat_deg,cat_bc,cat_ec,an_deg,an_bc,an_ec,ham_hso_s1,ham_hso_s2,hso_hso_s1,hso_hso_s2,hso_hso_s3,wat_kcore,cat_kcore,an_kcore,assortativity,degree_variance
0.9983333333333333,10.622380952380952,18769.95238095238,0.18658525107444884,0.0073751330928764165,0.3981889250019942,0.0025297406411957496,5.782857142857143,0.0,0.1761939454781458,0.20185853749014845,0.22326849264026427,4.059666666666667,2466.546,0.002551044795999385,10.801666666666666,1359.3233333333333,0.011029525716657327,43.25666666666667,117697.61333333333,0.027841181953480662,1416.0,4242.0,388.0,2309.0,5714.0,2.9896666666666665,9.855,15.676666666666666,0.249005688560145,205.3369276643991
0.9980952380952381,10.634761904761906,18612.790476190476,0.1875408520948101,0.007453010602141945,0.3931803833484273,0.0025326891890359382,5.8152380952380955,0.5961581516142032,0.17726309931073145,0.20249546970404264,0.22397499840597096,4.113666666666667,2332.44,0.002671977421441925,10.7,1371.8266666666666,0.010990059269200412,43.175,117255.50666666667,0.027821127838583575,1430.0,4146.0,358.0,2331.0,5714.0,3.024,9.76,15.826666666666666,0.2522120716870837,203.92612494331067
0.9995238095238095,10.540952380952382,18887.55,0.18656916611556199,0.007269105176426855,0.38774995171284404,0.0025103482688622007,5.758809523809524,0.5815413805565595,0.17618863463491816,0.20191878410316982,0.22312220553117323,4.075333333333333,2528.4753333333333,0.00249643878127812,10.606666666666667,1834.2433333333333,0.010887786832152259,42.803333333333335,117736.23,0.02751375549644512,1414.0,4110.0,367.0,2364.0,5653.0,3.0166666666666666,9.693333333333333,15.535,0.2629235721825744,200.84594195011334
0.9988095238095238,10.586666666666666,18638.911904761906,0.18786194750310056,0.007138618164477736,0.40318141047902645,0.0025212352147336668,5.848333333333334,0.5991813602015114,0.17756609679888483,0.20298520326533445,0.2242179452619456,4.112333333333333,2275.7206666666666,0.002472596291340965,10.696666666666667,1968.4166666666667,0.010661086292399032,42.848333333333336,117125.36333333333,0.0269462594022403,1437.0,4144.0,384.0,2261.0,5710.0,3.0446666666666666,9.771666666666667,15.943333333333333,0.2606642600316988,201.49153650793653
0.9995238095238095,10.594285714285714,18529.26380952381,0.18917633332888037,0.006828359812935791,0.3946816569944877,0.0025230497057122446,5.824285714285714,0.6015821646889608,0.17899371350041504,0.2037883079642577,0.2254774578358298,4.119666666666666,2202.1646666666666,0.002378070178175349,10.58,1784.5466666666666,0.010179185777777175,42.98166666666667,116909.47666666667,0.02572898202189661,1436.0,4118.0,387.0,2258.0,5755.0,3.0276666666666667,9.656666666666666,15.975,0.25928553998993964,202.61634829931967
0.9980952380952381,10.58095238095238,18534.51142857143,0.18817653889372252,0.006688824464233188,0.40048201990038196,0.0025198743464997335,5.816190476190476,0.5908190819081908,0.17800751412430738,0.20282456690893141,0.22437363472558927,4.073333333333333,2254.5713333333333,0.0023778559685569203,10.606666666666667,1605.4633333333334,0.009767583009617742,43.093333333333334,116863.26,0.025164908397229967,1422.0,4118.0,370.0,2354.0,5674.0,3.033,9.64,15.908333333333333,0.2506248307467941,202.65868480725618
0.9971428571428571,10.561904761904762,18427.188095238096,0.1883022508081106,0.007025053874852483,0.3959572193272294,0.002515338119053289,5.805476190476191,0.6040126239855725,0.17808321107735728,0.2031694196365517,0.22453028063343625,4.0713333333333335,2216.1406666666667,0.0024981817555146174,10.66,1175.8533333333332,0.010285282994683623,42.916666666666664,116733.76,0.026399185351710677,1463.0,4087.0,370.0,2357.0,5632.0,3.0156666666666667,9.69,15.87,0.2524528866331777,200.15378684807254
0.9978571428571429,10.539047619047619,18557.63142857143,0.18777770106324257,0.006746475779061782,0.3914397924322807,0.0025098946461175565,5.845,0.5937556479305982,0.1775654377397179,0.20255688651376594,0.22405983223034254,4.044666666666667,2365.6846666666665,0.0022864426353215745,10.526666666666667,1415.5866666666666,0.009929318717537404,43.02333333333333,116659.41,0.0258637985592872,1416.0,4087.0,381.0,2384.0,5684.0,3.02,9.615,16.2,0.26003393802589214,202.68180861678002
0.9990476190476191,10.626666666666667,18595.382380952382,0.1882737979424226,0.00675486999949164,0.39323181973679383,0.0025307612923711996,5.826904761904762,0.6069636135508155,0.17810593131328203,0.20298281943117724,0.22440410959937082,4.104333333333333,2279.3766666666666,0.002288145650591545,10.733333333333333,1858.5166666666667,0.010072366052774312,43.13166666666667,116912.27666666667,0.025770995690709435,1409.0,4186.0,371.0,2371.0,5683.0,3.025,9.753333333333334,15.91,0.2572461032008546,203.73538412698412
0.9983333333333333,10.585238095238095,18591.46285714286,0.18778045892661263,0.006743860707331422,0.3916654414969429,0.0025208949976751834,5.791190476190476,0.5926492419811957,0.17766884867476945,0.20232405372689283,0.22379491538554855,4.110666666666667,2310.8946666666666,0.0023306066197645303,10.64,1664.38,0.009916520686910275,42.903333333333336,116921.38666666667,0.025637471165587022,1430.0,4103.0,360.0,2303.0,5712.0,3.0276666666666667,9.66,15.74,0.25736076245342776,200.83178208616775
0.9976190476190476,10.575238095238095,18555.15,0.1876705758632245,0.006491590886445973,0.4017229975783894,0.0025185134782658002,5.773809523809524,0.5941552593659942,0.17748665378371534,0.20253117541599716,0.2237295867079977,4.108666666666666,2292.59,0.002243404690252171,10.55,1629.4366666666667,0.009539239829227655,42.93333333333333,116793.66333333333,0.024684872924633307,1414.0,4100.0,357.0,2333.0,5688.0,3.041,9.621666666666666,15.59,0.25687370979280527,202.28243446712025
0.9980952380952381,10.565238095238096,18583.824285714287,0.1878239406546332,0.006605422324038233,0.40211880679416945,0.002516131958856417,5.751190476190477,0.598548699689007,0.1777089546201489,0.20234055116320496,0.22388226031848285,4.052333333333333,2260.2373333333335,0.002323699937327857,10.58,1587.87,0.00971186062563179,43.115,117197.71333333333,0.024907595955996564,1424.0,4134.0,376.0,2340.0,5666.0,3.022,9.658333333333333,15.49,0.246834147551756,202.8866963718821
0.9971428571428571,10.551904761904762,18548.869047619046,0.1874852397870449,0.006542747829489565,0.3995212969213258,0.0025129565996439064,5.788333333333333,0.599440407960648,0.17721642383017056,0.20256435025400438,0.22375020910445717,4.057333333333333,2302.768666666667,0.002278990681318945,10.621666666666666,1978.4933333333333,0.009562693162150068,42.955,116349.74666666667,0.024841588237682153,1425.0,4136.0,363.0,2300.0,5706.0,3.022666666666667,9.661666666666667,15.743333333333334,0.24970936125762636,201.5920678004535
0.9985714285714286,10.562857142857142,18639.390476190478,0.18775982622805276,0.0074617323858845565,0.3985275683497476,0.0025155649304256116,5.8254761904761905,0.5926877648543865,0.17765234272792552,0.20246968810799607,0.22358738184874577,4.084666666666666,2277.952,0.0028168755308734454,10.711666666666666,2060.36,0.010656301042011436,42.805,117025.61333333333,0.02749144800481323,1365.0,4192.0,378.0,2274.0,5640.0,3.057,9.715,15.778333333333334,0.24614479534120018,199.71604897959185
0.9983333333333333,10.584761904761905,18498.953333333335,0.18864372382876382,0.0073521193274878206,0.3941344269902468,0.002520781591989022,5.820952380952381,0.5921360446283966,0.17857703712222456,0.2030842393567215,0.2245366418335025,4.109666666666667,2154.726,0.0026884240761385556,10.628333333333334,1675.51,0.010601264195930847,42.916666666666664,117043.53333333334,0.02742145071579112,1383.0,4133.0,369.0,2313.0,5664.0,3.054,9.65,15.826666666666666,0.25187492928026683,201.89710113378686
0.9980952380952381,10.561904761904762,18549.94380952381,0.1882158650584403,0.007256362074219859,0.39073311954215917,0.002515338119053289,5.773809523809524,0.5902614968440036,0.17788029260661867,0.2034482782289128,0.2246613141470759,4.03,2296.482666666667,0.0025914745223503616,10.831666666666667,1998.05,0.010644877276688558,42.95166666666667,116369.14333333333,0.02719228463109865,1387.0,4226.0,346.0,2318.0,5692.0,3.026,9.811666666666667,15.475,0.24848215087785394,202.82807256235824
0.9988095238095238,10.48047619047619,18397.07238095238,0.18980166148417824,0.007542918508900769,0.3995234410346975,0.0024959457467197406,5.77952380952381,0.5851697033031942,0.17967388360967348,0.20420136627363036,0.22604084606724964,4.045333333333334,2130.5293333333334,0.0028606434782202056,10.488333333333333,1267.59,0.01068218452125777,42.64833333333333,116859.27,0.027815027649946592,1387.0,4115.0,334.0,2316.0,5644.0,3.0196666666666667,9.571666666666667,15.786666666666667,0.24889652055337178,198.68152358276646
0.9990476190476191,10.483333333333333,18650.329523809523,0.1882095746958953,0.007349686277754254,0.40028311064852007,0.002496626180836707,5.708095238095238,0.5931410401998637,0.17813587935626973,0.20253411433663568,0.22425351175328273,4.04,2393.5026666666668,0.0027605086601423883,10.583333333333334,1533.05,0.010435770230325042,42.6,117051.74333333333,0.027209490413242794,1404.0,4110.0,352.0,2296.0,5645.0,3.0126666666666666,9.625,15.268333333333333,0.25148506015424316,199.1144841269841
0.9983333333333333,10.50904761904762,18596.26380952381,0.18797656268331508,0.007510983536668029,0.3960056474446977,0.002502750087889407,5.805238095238095,0.5921428247768363,0.1777845037905002,0.20288159928478275,0.22403182054592174,4.079,2349.500666666667,0.002872692868507676,10.678333333333333,1424.0266666666666,0.010696491710353325,42.49,117002.31666666667,0.0275169287037845,1403.0,4163.0,345.0,2275.0,5611.0,3.010666666666667,9.728333333333333,15.855,0.25157620443869444,197.748489569161
0.9990476190476191,10.384285714285713,18795.317142857144,0.18671800470878425,0.007851784769739717,0.39009602135650123,0.0024730377981151976,5.747857142857143,0.5756867061035448,0.1765423863345801,0.20173931321623015,0.2225747880723591,3.9823333333333335,2418.7013333333334,0.002955106646960342,10.625,1597.4233333333334,0.011316131246897497,42.153333333333336,117876.29,0.02887082890647881,1379.0,4196.0,375.0,2234.0,5575.0,2.945,9.711666666666666,15.798333333333334,0.2506854293813704,194.36422925170072
0.9983333333333333,10.407619047619047,18534.00904761905,0.18819353093236577,0.008313995957428018,0.3966405254291986,0.0024785946767370915,5.762142857142857,0.56451317715959,0.17816297184458607,0.2027179233339654,0.22382193396966424,4.075333333333333,2213.138,0.003306421182653486,10.553333333333333,1597.64,0.011755853558538509,41.92333333333333,117074.73333333334,0.02991001223019019,1403.0,4099.0,362.0,2217.0,5531.0,3.001,9.636666666666667,15.693333333333333,0.25527276353593925,190.1495609977324
0.9966666666666667,10.405238095238095,18423.876190476192,0.18779947764690572,0.007556739417491191,0.3892360808111596,0.002478027648306286,5.722142857142857,0.5861516635394262,0.17775196371892854,0.20224248247315668,0.22359404246054052,4.036,2076.03,0.0029294102020812206,10.61,1574.4266666666667,0.010684938582932539,42.04666666666667,117012.55666666667,0.02756518632909969,1374.0,4117.0,354.0,2269.0,5517.0,2.9686666666666666,9.593333333333334,15.618333333333334,0.25017907300784925,192.21387732426302
0.9983333333333333,10.418571428571429,18586.209523809524,0.1878672762008133,0.00806848475938054,0.3982322194192244,0.002481203007518797,5.760952380952381,0.5822935234699941,0.17797087032486017,0.20207137316314822,0.22314520861824416,4.059333333333333,2207.8973333333333,0.0031347516142479744,10.62,1538.0933333333332,0.011448509168044766,42.013333333333335,117525.88666666667,0.02935712607637915,1412.0,4117.0,365.0,2247.0,5505.0,3.006666666666667,9.651666666666667,15.641666666666667,0.25077774551437215,192.8543217687075
0.9976190476190476,10.466190476190476,18532.132857142857,0.18783462979169308,0.007850871175017711,0.40027840899182626,0.0024925435761349074,5.788095238095238,0.5846944810955913,0.1778224358587855,0.20226903754731518,0.22346119170060894,4.055666666666666,2244.172666666667,0.0030716016333682335,10.561666666666667,1429.6966666666667,0.011098830564351184,42.42333333333333,117074.37,0.028499259493931627,1391.0,4109.0,377.0,2318.0,5538.0,3.0233333333333334,9.636666666666667,15.763333333333334,0.2510099546144691,195.26552358276643
0.9980952380952381,10.433809523809524,18601.00857142857,0.1876883650027069,0.0074135110706970335,0.39809351578793395,0.0024848319894759524,5.713333333333333,0.5943133585870111,0.17773442648589335,0.2016223124097484,0.22352411017973295,4.059666666666667,2288.1426666666666,0.002844885390904596,10.475,1901.88,0.010428649056917155,42.263333333333335,116864.46666666666,0.027241501483439096,1364.0,4106.0,395.0,2273.0,5545.0,3.041,9.535,15.253333333333334,0.2521169351013746,195.21799977324267
0.9980952380952381,10.449523809523809,18487.63380952381,0.18846389099624947,0.007720801451241133,0.4000343095747874,0.002488574377119269,5.782857142857143,0.5877232956616842,0.17859837351313312,0.20243452219447997,0.2238208472136006,4.0713333333333335,2190.8053333333332,0.002974224683460354,10.425,1593.0366666666666,0.010839075920875529,42.365,116866.37333333334,0.028335410820510644,1376.0,4089.0,389.0,2296.0,5548.0,3.0316666666666667,9.52,15.801666666666666,0.2525094704279339,195.83935691609977
0.9980952380952381,10.515238095238095,18454.829523809523,0.18860389027210334,0.007293207210192484,0.39945503477222766,0.002504224361809501,5.797857142857143,0.5839597862512453,0.17861640925274752,0.20308668137926703,0.22405850426171867,4.065666666666667,2126.5913333333333,0.0026572908903809847,10.658333333333333,1823.26,0.010470296569362733,42.62,116727.59,0.027295699450079734,1423.0,4122.0,381.0,2317.0,5565.0,3.033333333333333,9.686666666666667,15.731666666666667,0.2490831601464541,197.88357732426303
0.9976190476190476,10.354761904761904,18633.61619047619,0.18701214816404524,0.007448986746335514,0.3933655952672154,0.0024660066455732092,5.694761904761905,0.5764083697401702,0.17706818385800113,0.2014992179091548,0.22224489994915614,4.092333333333333,2309.3733333333334,0.002900196557112288,10.471666666666666,1642.39,0.01059439819473125,41.55,117246.05666666667,0.027047526244055906,1378.0,4068.0,371.0,2243.0,5428.0,3.0456666666666665,9.518333333333333,15.116666666666667,0.25762737973345756,187.22604875283454
0.9988095238095238,10.299047619047618,18693.274285714284,0.18746465180455704,0.007094580711918336,0.39222692629326267,0.00245273818029236,5.613333333333333,0.5960791566487886,0.17768695031397647,0.20136496425451406,0.22245284680750282,4.038666666666667,2356.4266666666667,0.0027849072037555303,10.448333333333334,1778.5066666666667,0.010032528859682399,41.45166666666667,117292.28,0.025705000104968297,1391.0,4030.0,362.0,2223.0,5413.0,3.005333333333333,9.465,14.801666666666666,0.24871080130995427,187.67438004535148
0.9988095238095238,10.374285714285714,18724.725714285716,0.18712536127529578,0.007354724322889379,0.39300434998666334,0.0024706562787058144,5.729761904761904,0.5749104929771413,0.17725112082045355,0.20140930775972177,0.22221261706508091,4.059333333333333,2406.8373333333334,0.002871477554500886,10.558333333333334,1844.55,0.010424818167589995,41.765,117194.34333333334,0.026700864320131235,1390.0,4100.0,396.0,2209.0,5478.0,3.0433333333333334,9.573333333333334,15.318333333333333,0.2539693293021004,189.24848163265304
