percolation,avg_degree,betweenness,closeness,eigenvector,clustering,density,avg_kcore,persistence,wat_cc,cat_cc,an_cc,wat_deg,wat_bc,wat_ec,cat_deg,cat_bc,cat_ec,an_deg,an_bc,an_ec,dmba_hso_s1,dmba_hso_s2,dmba_hso_s3,hso_hso_s1,hso_hso_s2,hso_hso_s3,wat_kcore,cat_kcore,an_kcore,assortativity,degree_variance
0.9997767857142857,16.119196428571428,17470.60625,0.20955020943123795,0.00832810884786486,0.4457241325462051,0.003598838229196568,8.82075892857143,0.0,0.19873787101459114,0.24010958085036616,0.2438648685119905,5.358035714285714,585.8916666666667,0.003279277640491596,34.871428571428574,46980.010714285716,0.0184860314143407,61.933928571428574,89269.48928571428,0.028463173525628604,1690.0,3241.0,10530.0,225.0,2101.0,5131.0,4.239583333333333,21.660714285714285,23.46785714285714,-0.036090012838268126,440.9344529257015
0.9997767857142857,16.117410714285715,17460.95044642857,0.20970711873431855,0.008388928615512492,0.44797382983088047,0.0035984395432653972,8.780133928571429,0.6651247818740825,0.1989250621729071,0.24033766827082223,0.24376890856628353,5.366964285714285,585.8238095238095,0.0033374680287395543,34.892857142857146,47325.46785714286,0.01858244487544087,61.84464285714286,88847.19285714286,0.02850417587622174,1736.0,3241.0,10497.0,238.0,2089.0,5081.0,4.2282738095238095,21.65,23.22142857142857,-0.038138580471260834,438.9679111527424
1.0,16.2125,17486.476339285713,0.20956421065474848,0.008233356651794782,0.44762549999268214,0.0036196695691002455,8.909821428571428,0.6624628263024562,0.19874289451112698,0.24009698428269713,0.24395933388852892,5.398214285714285,631.1869047619048,0.003263193257933785,34.91607142857143,46065.453571428574,0.01812850807602622,62.394642857142856,90039.2357142857,0.02815918559072933,1689.0,3355.0,10452.0,261.0,2077.0,5196.0,4.256845238095238,21.92142857142857,23.81607142857143,-0.03533218020197363,446.60484374999993
0.9988839285714286,16.14151785714286,17370.742857142857,0.20975899354255104,0.008196396384221002,0.4464406292774905,0.0036038218033362037,8.785267857142857,0.6586829659540338,0.19893126309605905,0.24022190332680446,0.2442624664372496,5.381547619047619,500.11309523809524,0.0032502131120849456,34.848214285714285,46568.72142857143,0.01804917516944341,61.99464285714286,89396.54285714286,0.028020717231814925,1693.0,3299.0,10445.0,241.0,2140.0,5100.0,4.271130952380952,21.473214285714285,23.182142857142857,-0.035128534458583556,442.19693698182397
1.0,16.173660714285713,17473.99776785714,0.20976224806945823,0.008227624564580352,0.4451083737612043,0.0036109981500972795,8.920089285714285,0.6660134146678076,0.19893026164237337,0.24034543819936585,0.24417097650205985,5.387797619047619,577.9517857142857,0.003262855031288773,34.93928571428572,47014.475,0.01817146645362315,62.12321428571428,89309.79642857143,0.028072399875287035,1750.0,3291.0,10422.0,247.0,2127.0,5150.0,4.283035714285714,21.90357142857143,23.758928571428573,-0.034374241274234794,444.88100267059946
0.9997767857142857,16.00357142857143,17452.376785714285,0.20972257055434662,0.008141557927546427,0.44554774499360794,0.003573023315153255,8.71875,0.6612084356170498,0.19898985973251412,0.24009585140040415,0.2437455546392845,5.347916666666666,545.8958333333334,0.003215315231353694,34.580357142857146,46380.953571428574,0.0180390005175232,61.36071428571429,89962.68571428572,0.02780157151472605,1737.0,3218.0,10337.0,222.0,2111.0,5084.0,4.214880952380953,21.419642857142858,23.041071428571428,-0.03351686929710852,433.3361479591837
1.0,15.946875,17522.649553571428,0.20927953445158362,0.00806597681899734,0.43516465254867365,0.00356036503683858,8.695089285714285,0.663923182441701,0.19854072863802574,0.239672348013927,0.24331955577058761,5.305357142857143,655.175,0.0031635166076942555,34.4875,46749.93928571429,0.017898327194535008,61.25535714285714,89500.20714285714,0.027648387711278182,1722.0,3233.0,10362.0,237.0,2064.0,5106.0,4.191071428571429,21.396428571428572,23.017857142857142,-0.033098408233416435,434.7373563058036
0.9997767857142857,15.966964285714285,17430.014732142856,0.20991092059585617,0.008179092577369377,0.44550567578634803,0.003564850253564252,8.741294642857143,0.6693787395850808,0.19924029927462897,0.23998919963841675,0.24385636948065884,5.379166666666666,503.32142857142856,0.0032745910457867102,34.355357142857144,45028.15535714286,0.01795308469789485,61.105357142857144,91392.03392857143,0.027832109646339902,1723.0,3198.0,10261.0,241.0,2051.0,5113.0,4.273511904761905,21.31607142857143,22.973214285714285,-0.028591668367543857,429.7748014987245
1.0,15.912053571428572,17479.126116071428,0.20940606103612214,0.008230746166487331,0.44391793229995213,0.003552590661180748,8.725,0.6602137867182897,0.19882141938949513,0.2392796486142177,0.24304032333778827,5.388690476190476,519.3934523809523,0.0033105222578787875,34.30357142857143,46824.25892857143,0.018105278033692544,60.660714285714285,89892.3892857143,0.027877557750933382,1661.0,3287.0,10201.0,239.0,2040.0,5001.0,4.238988095238096,21.323214285714286,23.042857142857144,-0.03025394839914839,422.00164042570157
1.0,15.963392857142857,17471.72455357143,0.2096648472828985,0.008212572525197135,0.44452254850565276,0.0035640528817019105,8.865178571428572,0.6394932602494546,0.19907407320519965,0.23970745324103818,0.24316688579095194,5.3880952380952385,596.6071428571429,0.0033324639742634546,34.25535714285714,46457.203571428574,0.017990811458217047,61.12321428571428,89736.95,0.02771498489777931,1683.0,3222.0,10306.0,226.0,2085.0,5022.0,4.245535714285714,21.78392857142857,23.664285714285715,-0.032357229569312196,428.85044563137757
