percolation,avg_degree,betweenness,closeness,eigenvector,clustering,density,avg_kcore,persistence,wat_cc,cat_cc,an_cc,wat_deg,wat_bc,wat_ec,cat_deg,cat_bc,cat_ec,an_deg,an_bc,an_ec,ham_hso_s1,ham_hso_s2,hso_hso_s1,hso_hso_s2,hso_hso_s3,wat_kcore,cat_kcore,an_kcore,assortativity,degree_variance
0.9986842105263158,23.25263157894737,7711.8184210526315,0.23222037770434867,0.013504685709544814,0.6153232208081921,0.010202997621302048,12.496929824561404,0.0,0.2066772593903287,0.23195246812018036,0.25803140560253696,3.5460526315789473,185.53947368421052,0.003165777452908843,14.160526315789474,59.25,0.010729151697039445,52.05131578947368,22890.665789473685,0.02661912797868616,2433.0,7246.0,739.0,4002.0,9415.0,3.082894736842105,13.35,21.057894736842105,-0.0804383418101187,507.38003693444125
0.9964912280701754,23.162280701754387,7655.605263157895,0.23169730742997233,0.013538174176299815,0.6180649635253539,0.010163352655442907,12.360964912280702,0.8376822571482674,0.20518325436120619,0.23198210711686218,0.2579265608118486,3.526315789473684,220.92631578947368,0.0031548775850964578,14.046052631578947,32.497368421052634,0.010748951534941549,51.91447368421053,22713.39210526316,0.026710693408861435,2421.0,7211.0,716.0,4081.0,9336.0,3.1223684210526317,13.289473684210526,20.67105263157895,-0.08085815806431165,505.28419128962764
0.9978070175438597,23.317543859649124,7658.636842105263,0.2327439390552035,0.013495540281418873,0.6244281535324568,0.010231480412307646,12.509210526315789,0.8240914904822813,0.20674266778599462,0.23268106976153366,0.25880807961808217,3.5355263157894736,161.45,0.003197281960455846,14.202631578947368,54.91842105263158,0.010685970623639768,52.214473684210525,22759.542105263157,0.026603368260161003,2436.0,7261.0,739.0,4074.0,9380.0,3.1052631578947367,13.41578947368421,21.00657894736842,-0.08105883454605968,513.1868851954448
0.9991228070175439,23.173684210526314,7733.440350877193,0.23207840587888234,0.013393824938318357,0.6198523826026632,0.010168356388997945,12.421929824561403,0.826822620940268,0.20656985372238837,0.23177937490639833,0.25788598900786025,3.556578947368421,221.47105263157894,0.003098793947369841,14.021052631578947,73.11842105263158,0.010564722050457697,51.94342105263158,22905.73157894737,0.026517958817127527,2410.0,7143.0,740.0,4031.0,9413.0,3.1013157894736842,13.219736842105263,20.944736842105264,-0.07424456734106227,506.7601846722068
0.9986842105263158,23.358771929824563,7697.138596491228,0.232667814117298,0.013374544214569592,0.6137699061536331,0.01024957083362201,12.51842105263158,0.8209095347177888,0.20685856288340085,0.2323480009328515,0.25879687853564176,3.4763157894736842,215.43157894736842,0.0029661443388113327,14.246052631578948,59.873684210526314,0.010659118331258747,52.35394736842105,22816.110526315788,0.026498369973638698,2411.0,7284.0,745.0,4049.0,9483.0,3.0236842105263158,13.435526315789474,21.096052631578946,-0.07653198348570299,516.6712827023699
0.9973684210526316,23.325438596491228,7637.05350877193,0.23265887595760001,0.013554230630103569,0.6169255280180812,0.010234944535538056,12.51798245614035,0.8243766687977135,0.206820110406091,0.23233435797414076,0.2588221594925683,3.5065789473684212,137.47894736842105,0.0030985033032774256,14.177631578947368,50.88947368421053,0.010748632550618087,52.29210526315789,22722.792105263157,0.026815556036415195,2402.0,7302.0,736.0,4056.0,9446.0,3.0631578947368423,13.414473684210526,21.076315789473686,-0.08102972516436104,513.5598791935981
0.9986842105263158,23.200877192982457,7709.133333333333,0.23245900006461287,0.013523987121886436,0.6143817816826684,0.010180288369013803,12.44078947368421,0.8236606298914892,0.20668332177686205,0.23233416908634014,0.2583595093306365,3.5276315789473682,197.48157894736843,0.003144624348232825,14.093421052631578,49.421052631578945,0.010749480197201027,51.98157894736842,22880.497368421053,0.02667785682022546,2362.0,7271.0,751.0,4056.0,9353.0,3.082894736842105,13.311842105263159,20.92763157894737,-0.07734356736068539,510.35263080947976
0.9964912280701754,23.41315789473684,7629.082456140351,0.23240911614749737,0.013608092492782456,0.6146191556909757,0.010273434793653726,12.643859649122806,0.8270952755610506,0.20577880164572138,0.23243501647327144,0.25901353032349933,3.542105263157895,202.99473684210525,0.003049583021239105,14.12763157894737,46.10263157894737,0.01081297333590751,52.569736842105264,22638.15,0.026961721121200755,2393.0,7280.0,743.0,4049.0,9576.0,3.0710526315789473,13.35921052631579,21.501315789473683,-0.07635803559560102,520.7564935364728
0.9982456140350877,23.362280701754386,7672.661403508772,0.23272989344995584,0.013510774943708418,0.6189316646230232,0.010251110443946637,12.510087719298246,0.817144144482409,0.2070156322812838,0.23227033830565488,0.25890370976292887,3.486842105263158,137.57631578947368,0.003094061416683889,14.05,86.89473684210526,0.010679673428965983,52.55,22793.513157894737,0.026758589985475385,2400.0,7246.0,753.0,4079.0,9520.0,3.0513157894736844,13.3,21.178947368421053,-0.08339167242625001,520.0275246229609
0.9969298245614036,23.20964912280702,7665.615789473684,0.23189380604782037,0.013581242668387242,0.6147669174892082,0.01018413739482537,12.435964912280701,0.8198722551872709,0.20569016418282574,0.23182541430789733,0.2581658396527382,3.6144736842105263,214.99473684210525,0.0031997377597852506,14.042105263157895,47.54210526315789,0.01074743867167425,51.97236842105263,22734.31052631579,0.026796551573702226,2395.0,7214.0,698.0,4044.0,9410.0,3.1736842105263157,13.24736842105263,20.88684210526316,-0.07831600779732917,507.2841174207448
