percolation,avg_degree,betweenness,closeness,eigenvector,clustering,density,avg_kcore,persistence,wat_cc,cat_cc,an_cc,wat_deg,wat_bc,wat_ec,cat_deg,cat_bc,cat_ec,an_deg,an_bc,an_ec,dmba_hso_s1,dmba_hso_s2,dmba_hso_s3,hso_hso_s1,hso_hso_s2,hso_hso_s3,wat_kcore,cat_kcore,an_kcore,assortativity,degree_variance
1.0,32.264583333333334,9273.820833333333,0.24398395242497406,0.012300294320410979,0.5185894665281172,0.011206871598934815,17.614583333333332,0.8357331955833925,0.22012521985888395,0.26578886301882354,0.26989650696330486,5.490972222222222,55.93611111111111,0.003211631962192881,41.05138888888889,11904.722222222223,0.01671104180456192,77.025,25078.68888888889,0.02606687155269623,2870.0,5782.0,17976.0,413.0,3699.0,9004.0,4.789583333333334,29.291666666666668,31.5875,-0.2832835073280418,1033.3070789930557
0.9996527777777777,32.24791666666667,9258.091666666667,0.24399024514685708,0.012298561283386331,0.5170874917765017,0.011201082551811972,17.549652777777776,0.8343777591144992,0.22007188543718179,0.26580491936552364,0.270012290347541,5.495833333333334,47.93194444444445,0.0032057011471285104,41.013888888888886,11806.355555555556,0.01672075269348315,76.98611111111111,25130.147222222222,0.026062090145805152,2854.0,5737.0,18043.0,416.0,3698.0,8974.0,4.786111111111111,29.1375,31.488888888888887,-0.28442605852585806,1034.2454817708333
1.0,32.232638888888886,9266.675694444444,0.2440174026566447,0.012356641107754288,0.5181227535862756,0.0111957759252827,17.570138888888888,0.8293439620812237,0.2201894839137018,0.26576277124558456,0.2699278715535906,5.445833333333334,91.89027777777778,0.0032289778723531876,41.05277777777778,11868.380555555555,0.01678777678377553,76.98611111111111,25014.541666666668,0.026180831902535246,2867.0,5730.0,18080.0,407.0,3713.0,8954.0,4.7375,29.22222222222222,31.583333333333332,-0.28627827308264603,1034.6069902584875
0.9996527777777777,32.39861111111111,9256.602777777778,0.24405171571792733,0.01241290370611974,0.5218269787549538,0.011253425186214349,17.652083333333334,0.8370557722810477,0.22006383885456077,0.2658912202140071,0.27018796494858066,5.470833333333333,67.9,0.0032432495415010217,41.291666666666664,11997.331944444444,0.016867219703986882,77.36111111111111,24893.279166666667,0.026297896037490037,2853.0,5725.0,18227.0,408.0,3750.0,8962.0,4.780555555555556,29.37638888888889,31.670833333333334,-0.28721354899216894,1040.1730536265432
0.9993055555555556,32.269444444444446,9253.952777777778,0.2438378543978574,0.012413883867979505,0.5208913458974122,0.011208560071012312,17.578125,0.8335628819833003,0.21996056311531595,0.26550893994679114,0.2699213514140067,5.488888888888889,51.90694444444444,0.003282428744326546,41.025,12093.502777777778,0.016791005405000798,77.075,24818.494444444445,0.026299672578264134,2837.0,5722.0,18083.0,421.0,3759.0,8938.0,4.8284722222222225,29.14027777777778,31.51527777777778,-0.2855891997606345,1031.9037885802468
1.0,32.30763888888889,9274.015277777778,0.2442557758741604,0.012309028492435835,0.5232252292049755,0.011221826637335494,17.388541666666665,0.8377146787610429,0.2204500918504211,0.2658374470425568,0.2702854727532427,5.475,51.93611111111111,0.00327538078991994,41.013888888888886,11935.358333333334,0.01662090956673948,77.26666666666667,25056.830555555556,0.02606444282316397,2840.0,5766.0,18070.0,423.0,3736.0,8985.0,4.790972222222222,28.8875,31.084722222222222,-0.28554749874818847,1041.1171638695987
0.9996527777777777,32.264583333333334,9255.264583333334,0.24424051520020826,0.01220952100678631,0.5201324023507379,0.011206871598934815,17.592708333333334,0.833171907621446,0.22034918494808728,0.26589720274287915,0.2703664881617795,5.472222222222222,35.952777777777776,0.0032521019069399466,40.99722222222222,11793.958333333334,0.016501302824635022,77.11666666666666,25155.194444444445,0.02583257738863032,2851.0,5724.0,18084.0,400.0,3745.0,8949.0,4.797916666666667,29.177777777777777,31.59722222222222,-0.28697476125028304,1038.4161067708335
0.9993055555555556,32.459722222222226,9233.688194444445,0.24427720878940132,0.012272449457365803,0.5231593455231939,0.011274651692331442,17.613194444444446,0.8308801506140088,0.22017692777781162,0.26612224062408063,0.2706327389779014,5.4743055555555555,51.90416666666667,0.003226677423094454,41.227777777777774,11708.458333333334,0.01662410492178177,77.6625,25122.48611111111,0.026012338061492536,2861.0,5708.0,18182.0,397.0,3746.0,9130.0,4.809722222222222,29.21388888888889,31.619444444444444,-0.28383524188227266,1055.2428221450618
1.0,32.334722222222226,9267.469444444445,0.24421194946512206,0.01234021712824976,0.5208923739672343,0.011231233838910115,17.59236111111111,0.8346076199475968,0.22033263346321544,0.2659351199481128,0.27024741098594457,5.436111111111111,43.954166666666666,0.0032300834108352524,41.07222222222222,11612.494444444445,0.016724780669766535,77.39444444444445,25369.475,0.026175921021562,2909.0,5723.0,18096.0,400.0,3745.0,9053.0,4.771527777777778,29.252777777777776,31.573611111111113,-0.28644527846865175,1043.3942110339506
0.9996527777777777,32.352777777777774,9246.393055555556,0.24436358054777121,0.012468070778788273,0.5249286547888489,0.01123750530662653,17.697222222222223,0.8350862883145874,0.22058437114506949,0.26601813721492223,0.2702674426860236,5.451388888888889,23.959722222222222,0.003315328792255735,41.229166666666664,11957.447222222223,0.01690438988556257,77.27916666666667,24980.205555555556,0.026337235645079057,2851.0,5848.0,18026.0,405.0,3750.0,9005.0,4.7875,29.4125,31.801388888888887,-0.28679735359648795,1036.0422145061727
