percolation,avg_degree,betweenness,closeness,eigenvector,clustering,density,avg_kcore,persistence,wat_cc,cat_cc,an_cc,wat_deg,wat_bc,wat_ec,cat_deg,cat_bc,cat_ec,an_deg,an_bc,an_ec,ham_hso_s1,ham_hso_s2,hso_hso_s1,hso_hso_s2,hso_hso_s3,wat_kcore,cat_kcore,an_kcore,assortativity,degree_variance
0.99765625,12.0171875,16165.7734375,0.194918301024502,0.007962635377760463,0.44077525430217784,0.00313029109143006,6.56015625,0.0,0.18309858663502354,0.20778510495723843,0.22933035464967927,3.99921875,1533.2765625,0.0027903844554936445,11.3046875,1037.125,0.01029808331035605,44.8015625,89824.409375,0.02631619113423215,1620.0,4759.0,394.0,2631.0,6443.0,3.036328125,10.428125,16.7875,0.19122666690830456,248.90439208984375
0.9986979166666666,11.959375,16218.940625,0.19525790861174908,0.008328137011184253,0.4386896895574919,0.0031152318312060432,6.491927083333334,0.6448044595418517,0.18341136966879185,0.20808310852455966,0.22981886447076744,3.97578125,1684.37578125,0.0028496087861417424,11.19375,975.78125,0.010867284993124556,44.659375,89600.359375,0.027703101929413977,1566.0,4762.0,410.0,2650.0,6398.0,3.009765625,10.315625,16.596875,0.19327887943766348,247.1863704427083
0.9981770833333333,11.895833333333334,16190.240104166667,0.19494755328030955,0.008106136849735443,0.43903614798209306,0.0030986802118607277,6.525520833333333,0.6530210157618214,0.1832769823852085,0.2074322059720982,0.22914518416892501,3.9828125,1498.10546875,0.0027301819459848746,11.2046875,808.309375,0.010721823611003508,44.2390625,90340.709375,0.026994269703469652,1557.0,4729.0,397.0,2636.0,6297.0,3.071484375,10.33125,16.5359375,0.19449231664115468,243.28289930555553
0.9979166666666667,11.96875,16240.858854166667,0.19441783503505616,0.00808491816497903,0.43220694381978075,0.0031176738734045324,6.5359375,0.6449956483899043,0.18264113413887248,0.2070768267058441,0.2288656469490029,4.017578125,1629.3109375,0.0027508380671015685,11.284375,946.775,0.010675573341882768,44.4578125,89981.134375,0.026830583379585143,1563.0,4761.0,440.0,2552.0,6394.0,3.043359375,10.371875,16.6703125,0.1957069427183716,244.7052734375
0.99921875,11.865104166666667,16185.1015625,0.19578010499722798,0.00823471647869868,0.43684252931387035,0.0030906757402101243,6.464322916666666,0.640533778148457,0.18437535056249182,0.20768903555199084,0.22949019218141,4.0265625,1469.8953125,0.0029051146550835858,11.146875,1053.203125,0.010633671934647529,43.9375,90177.825,0.02715416831721021,1589.0,4638.0,414.0,2624.0,6233.0,3.056640625,10.215625,16.34375,0.197584607882899,238.10524061414927
0.9981770833333333,11.9265625,16036.7828125,0.19639163201776638,0.008260111835786036,0.4361312815767126,0.003106684683511331,6.47578125,0.627407310362898,0.1847532011891311,0.20861928216146622,0.23071770518860762,4.0234375,1471.40390625,0.0029025290387376898,11.11875,901.09375,0.010674525617479416,44.346875,89433.9875,0.02727602924228605,1556.0,4718.0,419.0,2582.0,6375.0,3.062109375,10.23125,16.375,0.1957048752334479,243.5279402669271
0.9989583333333333,11.928125,16152.037239583333,0.19608998918629528,0.007973796084935753,0.43625030317078856,0.0031070916905444126,6.470572916666667,0.6287660466334818,0.18460531523288387,0.20797258638371746,0.23014608780251877,4.0265625,1577.12421875,0.0027751697962945334,11.125,935.775,0.010323806729983774,44.3375,89667.9515625,0.02641829059445262,1577.0,4701.0,416.0,2575.0,6393.0,3.0375,10.2578125,16.415625,0.20091187030466692,243.408896484375
0.9989583333333333,11.90625,16180.566145833332,0.1957472911372484,0.008294332443242831,0.4376203664064184,0.003101393592081271,6.530729166666666,0.6406386701662292,0.18424568751285436,0.20749019043898081,0.23001080633309218,3.96640625,1574.22890625,0.0029309498222550314,11.13125,1021.196875,0.010594187238196422,44.440625,89765.284375,0.027448008132240444,1602.0,4629.0,404.0,2639.0,6403.0,3.04453125,10.2515625,16.7546875,0.19947540892601334,243.33912760416666
0.9973958333333334,11.877604166666666,16083.701041666667,0.19558980716473154,0.008339119580863608,0.4335095799427364,0.0030939317964747766,6.461979166666667,0.6418329313746985,0.18407602456228894,0.20750114109625656,0.22973360364297682,4.02734375,1538.9,0.0029668307861327255,11.021875,850.7125,0.010684134069119338,44.134375,89495.89375,0.027483260271531407,1591.0,4595.0,402.0,2624.0,6343.0,3.05390625,10.1375,16.41875,0.20343093134753001,240.63397759331602
0.99609375,11.846354166666666,16059.994791666666,0.19489715296900192,0.008052285192655842,0.4315764395875126,0.0030857916558131456,6.478385416666667,0.6300285777093867,0.18314587721215198,0.207535362952345,0.22926404601305855,3.997265625,1530.76015625,0.0028280748183355927,10.99375,777.090625,0.01041109590336815,44.0953125,89459.8375,0.02659031597922453,1582.0,4615.0,401.0,2608.0,6344.0,3.011328125,10.1390625,16.6859375,0.20185825264932605,240.27483045789936
